id,issuer_id,recipient_id,ucs_transfer_amount,distribution_id,status,observations,created_by,created_date,last_modified_by,last_modified_date,reason_description,type_reason,origin_platform_id,recipient_platform_id
1120,3,402,1248,38719,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18780",933,2023-07-06 19:20:14.917687,933,2024-11-25 08:58:50.702212,,,4,4
1121,3,402,3616,38716,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18781",933,2023-07-06 19:20:23.557843,933,2024-11-25 08:58:50.702197,,,4,4
1122,3,402,44,38713,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18782",933,2023-07-06 19:20:32.000388,933,2024-11-25 08:58:50.702181,,,4,4
1123,3,402,942,38680,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18783",933,2023-07-06 19:20:40.373128,933,2024-11-25 08:58:50.702166,,,4,4
1124,3,402,449,38679,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18784",933,2023-07-06 19:20:48.812388,933,2024-11-25 08:58:50.70215,,,4,4
1125,3,402,640,38678,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18785",933,2023-07-06 19:20:57.221346,933,2024-11-25 08:58:50.702134,,,4,4
1466,3,158,10131,38324,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18627",933,2023-07-06 20:08:29.442584,933,2024-11-25 08:56:27.361813,,,4,4
1984,480,3,12,37721,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:50:37.976434,933,2024-06-18 01:50:42.960188,,,4,2
1972,454,3,12,37709,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:47:13.340026,933,2024-06-18 01:47:18.345989,,,4,2
1979,468,3,12,37716,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:49:07.411558,933,2024-06-18 01:49:12.317188,,,4,2
1973,456,3,12,37710,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:47:29.808995,933,2024-06-18 01:47:34.751242,,,4,2
1988,488,3,12,37725,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:51:43.773647,933,2024-06-18 01:51:48.724904,,,4,2
1974,458,3,12,37711,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:47:46.00756,933,2024-06-18 01:47:50.906119,,,4,2
1980,472,3,12,37717,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:49:32.46736,933,2024-06-18 01:49:37.432891,,,4,2
1975,460,3,12,37712,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:48:02.19404,933,2024-06-18 01:48:07.158058,,,4,2
1985,482,3,12,37722,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:50:54.541665,933,2024-06-18 01:50:59.562912,,,4,2
1976,462,3,12,37713,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:48:18.471369,933,2024-06-18 01:48:23.49224,,,4,2
1981,474,3,12,37718,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:49:48.794442,933,2024-06-18 01:49:53.82871,,,4,2
1977,464,3,12,37714,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:48:34.830505,933,2024-06-18 01:48:39.779138,,,4,2
1991,494,3,12,37728,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:52:32.515462,933,2024-06-18 01:52:37.457186,,,4,2
1978,466,3,12,37715,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:48:51.027241,933,2024-06-18 01:48:56.05401,,,4,2
1982,476,3,12,37719,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:50:04.964918,933,2024-06-18 01:50:09.989749,,,4,2
1986,484,3,12,37723,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:51:11.010325,933,2024-06-18 01:51:15.936336,,,4,2
1983,478,3,12,37720,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:50:21.367237,933,2024-06-18 01:50:26.377044,,,4,2
1989,490,3,12,37726,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:51:59.939815,933,2024-06-18 01:52:04.885949,,,4,2
1987,486,3,12,37724,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:51:27.186755,933,2024-06-18 01:51:32.187582,,,4,2
1995,502,3,6,37732,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:53:37.963111,933,2024-06-18 01:53:42.882787,,,4,2
1992,496,3,12,37729,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:52:48.808933,933,2024-06-18 01:52:53.815386,,,4,2
1990,492,3,12,37727,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:52:15.94922,933,2024-06-18 01:52:20.967631,,,4,2
1994,500,3,12,37731,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:53:21.702917,933,2024-06-18 01:53:26.73417,,,4,2
1993,498,3,12,37730,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:53:05.195691,933,2024-06-18 01:53:10.215039,,,4,2
1998,412,3,28,37735,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:55:49.872089,933,2024-06-18 01:55:54.876419,,,3,2
1996,504,3,6,37733,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:53:54.324292,933,2024-06-18 01:53:59.264276,,,4,2
1997,410,3,28,37734,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:55:33.395643,933,2024-06-18 01:55:38.392896,,,3,2
1999,414,3,28,37736,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:56:06.470976,933,2024-06-18 01:56:11.474204,,,3,2
2000,416,3,28,37737,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:56:22.755257,933,2024-06-18 01:56:27.739284,,,3,2
2001,418,3,28,37738,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:56:39.208183,933,2024-06-18 01:56:44.241978,,,3,2
2081,6,1512,42,37958,PROCESSED,Doacao para pedido 40,933,2024-11-05 09:53:01.014676,933,2024-11-05 09:53:06.632607,,,3,3
2014,444,3,28,37751,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:00:11.43478,933,2024-06-18 02:00:16.50374,,,3,2
2002,420,3,28,37739,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:56:55.607464,933,2024-06-18 01:57:00.628273,,,3,2
2009,434,3,28,37746,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:58:49.770184,933,2024-06-18 01:58:54.693836,,,3,2
2003,422,3,28,37740,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:57:11.985259,933,2024-06-18 01:57:16.898593,,,3,2
2018,456,3,29,37755,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:01:17.086421,933,2024-06-18 02:01:22.054849,,,3,2
2004,424,3,28,37741,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:57:28.162526,933,2024-06-18 01:57:33.185139,,,3,2
2010,436,3,28,37747,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:59:06.056257,933,2024-06-18 01:59:11.081114,,,3,2
2005,426,3,28,37742,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:57:44.341473,933,2024-06-18 01:57:49.2653,,,3,2
2015,450,3,28,37752,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:00:28.058892,933,2024-06-18 02:00:32.997123,,,3,2
2006,428,3,28,37743,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:58:00.628635,933,2024-06-18 01:58:05.52946,,,3,2
2011,438,3,28,37748,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:59:22.442914,933,2024-06-18 01:59:27.570787,,,3,2
2007,430,3,28,37744,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:58:17.004616,933,2024-06-18 01:58:22.04141,,,3,2
2021,462,3,28,37758,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:02:06.084565,933,2024-06-18 02:02:11.057416,,,3,2
2008,432,3,28,37745,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:58:33.392301,933,2024-06-18 01:58:38.398417,,,3,2
2012,440,3,28,37749,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:59:38.931266,933,2024-06-18 01:59:43.845933,,,3,2
2016,452,3,28,37753,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:00:44.362134,933,2024-06-18 02:00:49.380884,,,3,2
2013,442,3,28,37750,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 01:59:55.111963,933,2024-06-18 02:00:00.145494,,,3,2
2019,458,3,28,37756,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:01:33.309901,933,2024-06-18 02:01:38.422583,,,3,2
2017,454,3,29,37754,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:01:00.73801,933,2024-06-18 02:01:05.747565,,,3,2
2025,470,3,28,37762,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:03:11.429503,933,2024-06-18 02:03:16.433443,,,3,2
2022,464,3,28,37759,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:02:22.155013,933,2024-06-18 02:02:27.185751,,,3,2
2020,460,3,28,37757,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:01:49.802683,933,2024-06-18 02:01:54.770109,,,3,2
2024,468,3,28,37761,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:02:54.85721,933,2024-06-18 02:02:59.852663,,,3,2
2023,466,3,28,37760,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:02:38.674979,933,2024-06-18 02:02:43.537415,,,3,2
2028,476,3,28,37765,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:04:00.166991,933,2024-06-18 02:04:05.141764,,,3,2
2026,472,3,28,37763,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:03:27.753629,933,2024-06-18 02:03:32.723145,,,3,2
2027,474,3,28,37764,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:03:43.971408,933,2024-06-18 02:03:48.999706,,,3,2
2029,478,3,28,37766,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:04:16.648192,933,2024-06-18 02:04:21.582629,,,3,2
2030,480,3,28,37767,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:04:32.721623,933,2024-06-18 02:04:37.737047,,,3,2
2031,482,3,28,37768,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:04:49.180837,933,2024-06-18 02:04:54.110701,,,3,2
2032,484,3,28,37769,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:05:05.486756,933,2024-06-18 02:05:10.503473,,,3,2
2033,486,3,28,37770,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:05:21.673963,933,2024-06-18 02:05:26.640572,,,3,2
2050,1302,1302,263,,DENIED,Ajuste para Transferência de herança ,933,2024-07-10 07:55:50.687568,933,2024-07-10 07:56:12.845702,Pedido inserido duas vezes,OTHER,4,2
2040,500,3,28,37777,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:07:16.004188,933,2024-06-18 02:07:20.928943,,,3,2
2034,488,3,28,37771,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:05:37.823732,933,2024-06-18 02:05:42.754822,,,3,2
2035,490,3,28,37772,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:05:53.978265,933,2024-06-18 02:05:58.950969,,,3,2
2036,492,3,28,37773,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:06:10.277663,933,2024-06-18 02:06:15.230208,,,3,2
2041,502,3,28,37778,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:07:32.026463,933,2024-06-18 02:07:37.076177,,,3,2
2037,494,3,28,37774,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:06:26.702773,933,2024-06-18 02:06:31.720454,,,3,2
2053,1302,1995,252578,37813,PROCESSED,"Transferência de ativos ambientais conforme divisão solicitada pela família de Paulo César Franco da Silva (PC): 50% para Diogo, 25% para Daniel, 25% para Cristiane.",933,2024-07-10 08:17:37.757392,851,2024-07-10 14:59:23.175682,,,2,2
2051,1302,1302,7,37810,PROCESSED,Ajustes para transferência de Herança,933,2024-07-10 07:57:11.978679,933,2024-07-10 07:57:34.827235,,,3,2
2038,496,3,28,37775,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:06:43.177727,933,2024-06-18 02:06:48.234874,,,3,2
2042,504,3,28,37779,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:07:48.312927,933,2024-06-18 02:07:53.328371,,,3,2
2039,498,3,28,37776,PROCESSED,"Solicitação de devolução de UCS de todos os 3P para IMEI, feita por Alessandra Umbelino no dia 17/06/2024",933,2024-06-18 02:06:59.66225,933,2024-06-18 02:07:04.690538,,,3,2
2056,1320,1320,66970,37826,PROCESSED,Transferencia para Fila em pausa,933,2024-07-11 08:58:18.574188,933,2024-07-11 08:58:28.934705,,,4,3
2043,1593,1593,21,37782,PROCESSED,Transferência de plataforma para processamento de pedido de venda,933,2024-06-19 19:06:21.207889,933,2024-06-19 19:06:26.743339,,,7,3
2049,1302,1302,263,37811,PROCESSED,Transferência de Herança,933,2024-07-10 07:50:47.974426,933,2024-07-10 07:57:43.996199,,,4,2
2044,1593,1401,21,37787,PROCESSED,para Abastecimento de pedido de compra,933,2024-06-20 15:38:59.308356,933,2024-06-20 15:39:03.754605,,,3,3
2048,6,1752,1,37803,PROCESSED,UCS para aposentadoria de selo sem taxa,933,2024-07-05 17:31:01.187596,933,2024-07-05 17:31:08.13946,,,2,4
2054,1302,1996,252579,37814,PROCESSED,"Transferência de ativos ambientais conforme divisão solicitada pela família de Paulo César Franco da Silva (PC): 50% para Diogo, 25% para Daniel, 25% para Cristiane.",933,2024-07-10 08:19:09.188506,0,2024-07-10 14:59:23.163049,,,2,2
2052,1302,1997,505157,37815,PROCESSED,"Transferência de ativos ambientais conforme divisão solicitada pela família de Paulo César Franco da Silva (PC): 50% para Diogo, 25% para Daniel, 25% para Cristiane.",933,2024-07-10 08:16:41.186495,0,2024-07-10 14:59:23.173229,,,2,2
2057,1322,1322,39970,37827,PROCESSED,Transferência para alocação em fila de venda pausada,933,2024-07-11 09:02:49.833856,933,2024-07-11 09:02:55.272278,,,4,3
2055,3,3,100000,37821,PROCESSED,"Transferencia solicita por Alessandra, César, Alexandre, Jorge",933,2024-07-10 16:45:05.638053,933,2024-07-10 16:45:09.964848,,,2,4
2059,1593,1401,1,37836,PROCESSED,Processamento Pedido Rotativo,933,2024-07-12 14:24:30.32271,933,2024-07-12 14:24:34.427883,,,7,3
2064,6,6,10000,37874,PROCESSED,Montagem de fila para utilização em pedidos privados,933,2024-08-23 10:59:32.841751,933,2024-08-23 10:59:40.42531,,,2,3
2058,46,46,6,37828,PROCESSED,Solicitação de Transferência com Intenção de Selo Consciente,933,2024-07-11 09:15:42.276737,933,2024-07-11 09:15:48.964956,,,2,4
2061,6,1091,7,37851,PROCESSED,Doação para pedido número 656 Saas Tesouro Verde,933,2024-08-13 14:37:24.083014,933,2024-08-13 14:37:29.052175,,,2,3
2060,6,1103,5,37843,PROCESSED,UCS para processamento do pedido 652 autorizado por Alessandra Umbelino,933,2024-07-17 17:49:26.453539,933,2024-07-17 17:49:30.888688,,,2,3
2065,1593,1401,1,37887,PROCESSED,Movimentação para Fila de Vendas Rotativo,933,2024-08-29 15:25:54.317488,933,2024-08-29 15:25:59.583089,,,2,3
2068,1640,1640,188187,37900,PROCESSED,"Solicitado por Gracita Via e-mail, para colocar como disponível",933,2024-09-23 10:17:34.383918,933,2024-09-23 10:17:40.279372,,,2,4
2066,631,631,22000,37894,PROCESSED,Solicitado pelo cliente via e-mail,933,2024-09-11 07:57:49.092521,933,2024-09-11 07:57:54.710666,,,2,4
2069,1593,1401,5,37917,PROCESSED,Processar pedido 26 - Mesosfera,851,2024-10-09 14:19:40.35609,851,2024-10-09 14:20:12.630531,,,2,4
2070,1401,1401,5,37918,PROCESSED,Processar Pedido 26 - Mesosfera,851,2024-10-09 14:24:44.272138,851,2024-10-09 14:25:00.344323,,,4,3
2071,1401,1401,5,37919,PROCESSED,Processar Pedido 27 - Mesosfera,851,2024-10-09 14:44:04.555123,851,2024-10-09 14:44:12.930944,,,3,2
2072,6,5,5,37920,PROCESSED,Processar pedido 27 - Mesosfera,851,2024-10-09 14:55:58.613799,851,2024-10-09 14:56:05.6317,,,2,2
2076,1593,1593,449849,37930,PROCESSED,"Retornando UCS de safra de 2022 para Plataforma Matheus, para evitar utilização das UCS até finalizar o estoque de adiantamento",933,2024-10-11 10:41:04.522269,933,2024-10-11 10:41:54.046202,,,2,1
2075,1593,1593,10,37931,PROCESSED,"Retornando UCS de safra de 2022 para Plataforma Matheus, para evitar utilização das UCS até finalizar o estoque de adiantamento",933,2024-10-11 10:40:08.813918,933,2024-10-11 10:42:02.393829,,,3,1
1813,3,364,280,37997,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27526",933,2023-07-07 08:45:27.663833,0,2024-11-18 16:19:58.396803,,,4,4
2077,1401,1593,5,37932,PROCESSED,"Retornando UCS de safra de 2022 para Plataforma Matheus, para evitar utilização das UCS até finalizar o estoque de adiantamento",933,2024-10-11 10:48:28.979875,933,2024-10-11 10:49:05.192597,,,2,1
2078,1367,1367,2000,37943,PROCESSED,Tranferencia para execução de pedido de transferência,933,2024-10-25 08:23:16.909325,933,2024-10-25 08:23:22.701124,,,3,4
2079,1593,1401,1,37944,PROCESSED,Para processar pedido 688 marica rotativo,933,2024-10-28 11:54:05.083708,933,2024-10-28 11:54:09.4749,,,7,3
2080,1593,1401,47,37951,PROCESSED,Para processamento do pedido de compra 29,933,2024-10-30 15:58:58.95566,933,2024-10-30 15:59:03.491451,,,7,3
2082,1593,1401,68,37968,PROCESSED,Processamento de pedido 31 W COSTA CONSTRUTORA,933,2024-11-14 12:41:24.254252,933,2024-11-14 12:41:28.799729,,,7,3
1816,3,368,146,37972,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27424",933,2023-07-07 08:45:53.721041,0,2024-11-18 16:19:58.23855,,,4,4
1819,3,370,137,38002,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 27490",933,2023-07-07 08:46:19.58912,933,2024-11-25 08:56:27.364294,,,4,4
2083,1593,1401,400,37971,PROCESSED,Montagem de fila para atender pedido de compras,933,2024-11-18 12:14:58.800974,933,2024-11-18 12:15:04.201729,,,7,3
1128,3,402,38603,38674,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18788",933,2023-07-06 19:21:22.909254,933,2024-11-25 08:58:50.702085,,,4,4
1131,3,402,237,38673,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18791",933,2023-07-06 19:21:48.064786,933,2024-11-25 08:58:50.702033,,,4,4
1132,3,402,709,38718,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18792",933,2023-07-06 19:21:56.45884,933,2024-11-25 08:58:50.702015,,,4,4
1133,3,402,179,38715,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18793",933,2023-07-06 19:22:04.820614,933,2024-11-25 08:58:50.702,,,4,4
1134,3,402,2087,38711,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18794",933,2023-07-06 19:22:13.229755,933,2024-11-25 08:58:50.701984,,,4,4
1135,3,402,1268,38702,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18795",933,2023-07-06 19:22:21.812937,933,2024-11-25 08:58:50.701967,,,4,4
1136,3,402,12040,38699,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18796",933,2023-07-06 19:22:30.211174,933,2024-11-25 08:58:50.701951,,,4,4
1137,3,402,5363,38697,PROCESSED,"Devolução de empréstimos, referentes a adiantamento de politicas públicas, realizado nas datas de 09/11/2017, 17/05/2018 e 26/07/2018. Autorizado por Luzia Umbelino na data de 30/06/2023. Referênte a movimentação de número - 18797",933,2023-07-06 19:22:38.612215,933,2024-11-25 08:58:50.701934,,,4,4
